CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Engagement_Score,Balance_Salary_Ratio
0.7761194029850746,-0.08333333333333333,2,0.3103712317923629,0.0,1,1,0.7099377694342358,0,True,False,True,3,0.43718028251887675
-0.6044776119402985,0.5833333333333334,9,-0.761480032314815,1.0,0,0,-0.6277364532173041,0,False,False,True,0,1.2130588266315625
-0.582089552238806,0.5,3,0.3458901866625551,0.0,1,1,-6.591375741323905e-05,0,True,False,False,3,-5328.45733240534
-1.7985074626865671,-0.6666666666666666,0,-0.2937960224448828,1.0,1,1,-0.4747691716223741,0,False,False,True,3,0.6188199631009916
-0.4552238805970149,0.16666666666666666,3,-0.761480032314815,2.0,1,0,0.4093611765173728,1,False,True,False,1,-1.8601621644507227
-0.8880597014925373,-0.08333333333333333,7,-0.09312476614690965,0.0,0,1,0.5746540766477393,0,False,False,True,2,-0.16205332543158696
-0.7388059701492538,0.3333333333333333,9,0.10117181942561596,1.0,0,0,-0.18595206057357416,0,True,False,True,0,-0.5440776681431505
-0.9850746268656716,0.4166666666666667,6,-0.761480032314815,1.0,1,1,-0.6686243272839123,0,False,True,False,3,1.1388774534805808
0.5223880597014925,-0.6666666666666666,9,-0.761480032314815,1.0,1,1,0.4252545741009501,0,False,True,False,3,-1.7906409196979736
-1.3208955223880596,0.6666666666666666,0,0.2903812972680945,0.0,1,0,-0.7355805079755264,1,False,False,False,1,-0.3947653436775128
-1.208955223880597,-0.5,3,0.3765284669327813,0.0,0,1,0.1410041633151826,0,False,True,True,2,2.6703168740788867
1.1343283582089552,-0.3333333333333333,7,-0.16177729602213153,0.0,0,1,-0.017690144610057454,0,False,True,True,2,9.145569194462372
1.4776119402985075,-0.08333333333333333,7,-0.761480032314815,0.0,1,1,-0.6035506272415664,0,False,False,True,3,1.261669294362828
-0.5223880597014925,0.3333333333333333,6,-0.21034290305618186,1.0,0,1,0.7915762014745219,0,True,False,True,2,-0.26572632797453305
-1.3432835820895523,0.25,4,-0.761480032314815,0.0,1,0,-0.30532446707748834,0,False,True,True,1,2.49401082597283
-1.3955223880597014,1.1666666666666667,8,0.1983934410201353,0.0,0,0,0.8243410815878406,1,False,False,False,0,0.24066882602668005
-0.7164179104477612,2.0,2,0.15841537385470741,0.0,1,1,-0.06139162643721014,0,False,False,False,3,-2.5804488901368914
1.3582089552238805,1.0,2,0.2679010036018859,0.0,0,0,0.9571657897434994,1,False,False,False,0,0.27988957250980023
0.05970149253731343,2.0,5,0.460127068796837,0.0,1,1,0.5909823932258752,0,False,True,False,3,0.7785786776261839
0.9253731343283582,-0.4166666666666667,4,0.09575512377213415,1.0,1,1,0.26755339389149224,0,True,False,False,3,0.35789030551659723
1.3208955223880596,-0.8333333333333334,9,0.1163164902701445,0.0,1,1,0.1983439486075974,1,True,False,False,3,0.5864353546016604
-0.11194029850746269,0.16666666666666666,9,0.3184261193454556,0.0,1,1,0.17714777145306684,1,True,False,False,3,1.7975067889749283
-0.7611940298507462,0.08333333333333333,2,0.04851640779090381,0.0,0,1,-0.09468595105687515,0,True,False,True,2,-0.5123982982444706
0.9253731343283582,0.0,2,0.05147651002505082,1.0,1,0,0.9544556518442449,0,True,False,False,1,0.05393278985021011
0.34328358208955223,0.5833333333333334,10,0.15014253678818557,1.0,1,0,0.9947056311667892,0,True,False,True,1,0.15094152595732535
-0.5,-0.08333333333333333,5,0.38272334106106154,1.0,0,0,-0.139952084204952,0,True,False,True,0,-2.7346936483934674
1.0149253731343284,-0.3333333333333333,5,-0.761480032314815,1.0,0,0,0.17059593380215796,0,False,False,False,0,-4.4636208596685965
0.022388059701492536,0.3333333333333333,8,0.2222068931586728,0.0,0,0,0.6489433026070366,1,True,False,True,0,0.34241288854219054
-0.3805970149253731,0.4166666666666667,1,0.010162464048514785,0.0,1,0,-0.6116629489596539,1,True,False,True,1,-0.01661451078622698
-0.2462686567164179,0.5,1,0.21946450540972307,0.0,1,1,0.13433371139303046,0,False,False,True,3,1.6337140500315193
0.029850746268656716,0.6666666666666666,5,0.2402447615340887,0.0,1,0,-0.133010049306997,0,False,False,True,1,-1.806228694858061
0.5447761194029851,-1.5,0,-0.16695105082689207,0.0,0,0,-0.554754626890399,0,True,False,True,0,0.30094629892320846
-1.0522388059701493,2.4166666666666665,4,-0.761480032314815,0.0,1,0,-1.0016736859905695,1,False,True,False,1,0.7602084423034613
-0.2835820895522388,1.1666666666666667,4,-0.4427353713728094,0.0,1,1,-0.5429487970294595,0,False,False,True,3,0.8154289856134866
0.6716417910447762,-0.16666666666666666,5,0.3106952573809832,0.0,0,0,-0.15941620840639248,0,True,False,True,0,-1.94896873696603
0.26119402985074625,-0.8333333333333334,9,0.4319062105740141,1.0,0,0,0.26732328017247364,0,True,False,False,0,1.6156639804485948
-0.7238805970149254,-0.3333333333333333,1,-0.3220971819801662,1.0,0,0,0.798935876510042,0,False,True,True,0,-0.4031572348833965
0.23880597014925373,1.5833333333333333,8,-0.14486654470268304,0.0,1,1,-0.008086047691423936,0,False,True,True,3,17.91783428270281
-0.3656716417910448,-0.9166666666666666,4,0.09375926402946178,0.0,1,1,-0.0747386287016298,0,True,False,True,3,-1.254512160183337
0.7388059701492538,-0.08333333333333333,6,0.5690262247634518,1.0,1,1,-0.7362374094622832,0,True,False,False,3,-0.772885200256593
-0.5298507462686567,-0.25,1,0.03474108976636929,0.0,1,0,0.1040552588010684,0,True,False,False,1,0.33386833398254545
0.6194029850746269,0.5,10,0.20354596494130864,1.0,1,1,0.9806195003843912,0,True,False,True,3,0.20756853937024683
0.06716417910447761,-0.16666666666666666,5,0.4193451267366235,1.0,0,1,0.13683772269238653,0,True,False,False,2,3.064520908159245
0.17164179104477612,-1.3333333333333333,8,0.009203078807159544,0.0,1,0,-0.8333584088510436,0,False,False,False,1,-0.011043375518611998
1.2014925373134329,-0.6666666666666666,6,-0.761480032314815,0.0,1,0,-0.6732660381143633,0,False,False,True,1,1.1310256573659587
0.03731343283582089,0.0,0,0.5202635073858404,0.0,0,1,-0.5690879469681386,0,False,True,False,2,-0.9142074162087017
-0.3582089552238806,-1.0,5,0.47461836115754213,1.0,1,1,-0.4245222554854336,0,True,False,False,3,-1.1180084743102514
-0.9925373134328358,-0.08333333333333333,9,-0.761480032314815,1.0,0,1,0.46112680254370186,0,False,False,True,2,-1.6513427039408413
0.6194029850746269,-1.3333333333333333,1,0.638647305981061,1.0,1,0,-0.7908219285465902,0,False,False,False,1,-0.8075751196352361
0.08955223880597014,1.5,8,-0.761480032314815,1.0,1,1,0.3960692633146618,0,False,False,True,3,-1.9225882446768037
0.19402985074626866,-0.4166666666666667,9,-0.761480032314815,0.0,1,1,0.48804360268742153,0,False,False,False,3,-1.5602672954925003
0.7835820895522388,-0.3333333333333333,5,-0.15625710960400568,0.0,0,1,0.9558838001949209,0,False,True,True,2,-0.1634685576882719
-1.7611940298507462,0.3333333333333333,10,0.19578729130276457,1.0,1,0,-0.0192334514605779,0,True,False,False,1,-10.180048638317558
0.09701492537313433,-0.25,1,-0.004332353735664175,1.0,0,0,0.7238798758615766,0,False,False,False,0,-0.005984898731449047
0.9328358208955224,-0.4166666666666667,2,-0.761480032314815,0.0,1,0,0.3685913068799963,1,False,False,False,1,-2.0659140684743926
-0.8134328358208955,-0.08333333333333333,3,-0.761480032314815,1.0,0,0,-0.7539103260355149,0,False,False,False,0,1.0100419321234706
-1.0895522388059702,-0.25,4,-0.053985358054542944,0.0,1,1,0.6000985148949466,0,False,False,False,3,-0.08996067604552824
-1.1865671641791045,0.75,4,-0.761480032314815,1.0,1,0,-0.9989847909213836,0,False,False,False,1,0.7622546424026421
0.7313432835820896,-1.25,3,0.19180873339838914,0.0,1,0,0.28916101112313725,1,False,True,True,1,0.6633261840079989
0.5746268656716418,-0.5833333333333334,9,-0.761480032314815,1.0,1,0,0.5252308537877098,0,False,False,True,1,-1.4497978879677635
-0.04477611940298507,0.75,4,-0.761480032314815,2.0,1,0,-0.07056375193100752,1,False,False,False,1,10.791529687778468
-0.12686567164179105,-0.75,3,-0.12201780511208347,1.0,1,1,0.5752583284408334,0,True,False,False,3,-0.21210921593013898
-0.03731343283582089,0.5833333333333334,5,-0.761480032314815,2.0,1,1,0.7522533852901788,1,False,True,False,3,-1.012263998994273
1.164179104477612,0.6666666666666666,7,0.1678729098939364,1.0,1,0,0.4770849450208369,0,False,False,True,1,0.3518714220067927
-0.9552238805970149,-0.08333333333333333,10,-0.761480032314815,1.0,1,0,0.0957518532527005,0,False,False,False,1,-7.952557093052881
0.8731343283582089,-0.6666666666666666,8,-0.761480032314815,1.0,1,1,0.7327932250618131,0,False,False,True,3,-1.0391457878241086
0.582089552238806,0.4166666666666667,4,-0.761480032314815,1.0,0,1,-0.14444560342660054,0,False,True,True,2,5.271779036741658
-1.0223880597014925,-0.16666666666666666,10,0.6194984591549136,0.0,0,1,0.21429711070830487,0,False,True,True,2,2.890825575210756
0.9029850746268657,0.3333333333333333,9,0.04409834709345282,0.0,0,1,-0.3618260245250505,0,False,True,True,2,-0.12187754882719484
1.208955223880597,-0.6666666666666666,8,-0.0008785355296879355,1.0,1,1,0.9867468879952729,0,True,False,True,3,-0.0008903343400843886
0.43283582089552236,-1.25,8,-0.761480032314815,1.0,0,0,-0.005578783901339759,0,False,True,True,0,136.52017463995168
-1.7835820895522387,-0.25,9,-0.761480032314815,1.0,0,0,-0.9519606865347264,0,False,False,True,0,0.7999078564836233
0.09701492537313433,0.25,6,-0.761480032314815,0.0,1,1,0.6266544918485087,0,False,False,False,3,-1.215149379874739
-0.21641791044776118,0.5833333333333334,6,-0.761480032314815,1.0,0,0,0.6806702316167255,0,False,False,False,0,-1.1187192831789776
0.6417910447761194,-0.5,9,-0.11378805655468678,0.0,1,0,-0.5917825059450067,0,False,False,True,1,0.19228052146202237
-0.9253731343283582,-0.08333333333333333,7,-0.761480032314815,1.0,1,0,-0.403078685754891,0,False,True,True,1,1.8891644445380342
0.13432835820895522,2.3333333333333335,1,-0.761480032314815,0.0,1,1,0.78732397640877,1,False,True,False,3,-0.9671737276621888
-0.22388059701492538,0.75,4,0.07736134431134531,1.0,1,1,-0.7034458995811275,1,False,True,False,3,-0.10997498788805038
-0.5223880597014925,-0.4166666666666667,1,-0.06471047968948707,0.0,1,1,-0.9161797311130341,0,True,False,True,3,0.07063084689913346
0.9925373134328358,-0.08333333333333333,2,0.02043421622471956,0.0,0,1,-0.6425437221783404,0,True,False,False,2,-0.03180211294813788
-0.35074626865671643,-0.3333333333333333,5,0.4143881463041339,0.0,0,0,-0.2879585043167286,0,False,True,True,0,-1.4390600699481768
-1.291044776119403,-0.16666666666666666,9,-0.03419386570048134,0.0,1,0,-0.007562599964857784,1,True,False,True,1,4.522041083817696
0.2462686567164179,-0.5833333333333334,3,-0.052189820707930185,0.0,0,1,-0.37719780390809626,0,True,False,True,2,0.1383623089252002
-0.8507462686567164,0.16666666666666666,7,0.08505326993211756,1.0,1,0,-0.741594871533604,0,True,False,True,1,-0.11468982309175343
-0.6716417910447762,0.4166666666666667,2,0.02381470562243935,0.0,0,0,-0.1361625259452836,0,False,False,True,0,-0.1749004019829307
0.17164179104477612,-0.08333333333333333,9,0.07044587362500646,0.0,0,1,-0.7846592717393749,0,False,True,True,2,-0.0897790492526728
0.5149253731343284,-0.75,9,0.44872373402826476,1.0,0,1,0.011251839213629143,1,True,False,True,2,39.87649032475132
-0.1791044776119403,-0.5833333333333334,9,0.2753962889355603,1.0,1,1,-0.26451678723539673,0,True,False,False,3,-1.0411336571396428
0.11940298507462686,0.0,6,0.5536157369889937,0.0,1,0,0.15697714528126486,0,True,False,False,1,3.5267058098887287
-1.0895522388059702,0.3333333333333333,1,-0.761480032314815,1.0,1,0,-0.6955005729338647,0,False,False,False,1,1.094867720914078
-0.9552238805970149,-0.5,8,0.08320069906797202,0.0,1,0,1.0116412487480773,1,True,False,False,1,0.08224320323803613
0.35074626865671643,-0.25,4,0.6892224043952159,1.0,1,0,0.2097913946464257,0,True,False,True,1,3.2852592466795523
1.3134328358208955,-0.25,8,0.2525362679898442,1.0,0,0,-0.6308017224479414,0,False,False,True,0,-0.40034238865458094
0.16417910447761194,0.16666666666666666,6,0.18014819940171206,0.0,0,0,-0.0006399783709366222,0,False,True,True,0,-281.9316076969064
0.029850746268656716,0.16666666666666666,6,-0.761480032314815,1.0,1,0,0.4154646786494694,0,False,False,False,1,-1.8328349884161665
0.23880597014925373,0.9166666666666666,10,0.22865019212774496,0.0,1,1,0.9954191463202832,0,True,False,False,3,0.2297021945687798
-0.20149253731343283,-0.75,3,-0.761480032314815,0.0,0,0,0.8482139569713265,0,False,False,False,0,-0.8977441697488912
-1.6417910447761195,0.4166666666666667,9,0.4340572672922805,0.0,1,0,0.10236528494677426,1,False,False,True,1,4.24023659272162
-0.7686567164179104,1.25,1,-0.761480032314815,0.0,0,1,-0.9305972093883652,1,False,False,False,2,0.8182711520126416
-0.20149253731343283,1.5833333333333333,0,0.40196643420807693,0.0,1,0,-0.5424527921934124,1,True,False,True,1,-0.7410178010154955
1.3134328358208955,0.3333333333333333,7,-0.761480032314815,1.0,1,0,0.7235252527318699,0,False,False,False,1,-1.0524566723593516
0.8805970149253731,-1.0833333333333333,9,0.03626117402555727,0.0,1,0,0.6816248376454459,0,False,False,True,1,0.05319806266560403
0.7910447761194029,-0.25,3,-0.761480032314815,1.0,1,1,0.24426454387438484,0,False,False,False,3,-3.1174271255646726
1.0671641791044777,-0.3333333333333333,9,0.2637321511726654,0.0,1,1,0.1498310165901168,0,True,False,False,3,1.760185554294019
0.26119402985074625,0.08333333333333333,9,0.19877379504159362,0.0,1,1,-0.6564444609892324,0,False,False,True,3,-0.3028041360059402
0.2537313432835821,-1.0,1,-0.761480032314815,1.0,0,1,-0.8510807226272096,0,False,False,True,2,0.8947223298473049
1.0223880597014925,0.16666666666666666,7,0.21646037455352468,1.0,1,1,0.24614407695393073,0,True,False,True,3,0.8794016001954736
-0.4701492537313433,1.0833333333333333,5,0.37366754661236556,1.0,1,1,-0.66323047797257,0,True,False,False,3,-0.5634061196354422
-1.4253731343283582,-0.25,5,-0.2627193361799953,0.0,0,1,0.6869907358645928,0,True,False,False,2,-0.3824199367541995
-0.11194029850746269,0.25,2,0.2841065135410732,0.0,0,1,-0.07143867193688742,0,False,False,True,2,-3.9769844934486516
-0.5074626865671642,0.9166666666666666,2,0.9083657828978416,0.0,1,0,-0.2544328462940218,1,False,True,False,1,-3.570173294455179
-0.5447761194029851,-0.16666666666666666,1,0.25298297831535516,1.0,0,1,-0.931056826984391,1,False,True,False,2,-0.27171622902006326
0.7761194029850746,0.5833333333333334,10,0.31535735572556967,0.0,1,0,0.9081562430479599,0,True,False,True,1,0.34724972810563776
0.08208955223880597,-0.25,7,-0.761480032314815,1.0,1,1,0.815494205166861,0,False,False,True,3,-0.9337639602172844
0.22388059701492538,0.5,5,0.22447851935974536,0.0,1,1,0.9465196761078256,0,False,False,False,3,0.23716177049910872
1.0522388059701493,1.25,2,-0.761480032314815,0.0,1,0,0.5989655300778528,1,False,True,True,1,-1.2713231776337133
0.291044776119403,-0.5,5,-0.44093638694546655,0.0,1,0,0.26446739003246267,1,False,False,False,1,-1.6672555343621331
-1.2462686567164178,-1.3333333333333333,5,0.12502467796431702,0.0,1,1,-0.4680782899928356,0,False,True,False,3,-0.26710263590491784
-0.12686567164179105,-0.6666666666666666,8,0.3219761424408966,1.0,1,0,0.4155219021582183,0,False,True,False,1,0.7748697864030081
-0.014925373134328358,0.0,5,0.07653020614169495,0.0,0,0,-0.7694060049872371,0,False,False,True,0,-0.09946673812313508
0.6194029850746269,0.5833333333333334,9,0.18397297049988307,0.0,1,0,-0.25773524242681034,0,False,False,True,1,-0.7138088007538481
-1.7611940298507462,-0.4166666666666667,0,-0.761480032314815,1.0,0,1,-1.0094414469721409,0,False,False,True,2,0.754358550421579
0.7611940298507462,-0.4166666666666667,7,-0.761480032314815,1.0,1,0,-0.10848240688379493,0,False,True,False,1,7.019452035043304
-0.8731343283582089,0.9166666666666666,9,-0.761480032314815,0.0,1,0,0.5051410316824361,1,False,False,False,1,-1.5074572784581288
0.47761194029850745,0.4166666666666667,8,-0.761480032314815,1.0,1,0,0.8192872191979284,0,False,True,True,1,-0.9294409640850118
-0.8432835820895522,0.0,2,0.2382485100776971,0.0,1,0,-0.01573082386733591,0,False,False,True,1,-15.146292297171678
-0.2835820895522388,0.5,6,-0.761480032314815,1.0,1,1,0.08992745548121558,0,False,False,False,3,-8.467620490533992
0.40298507462686567,1.6666666666666667,7,-0.761480032314815,0.0,1,0,-0.8360197593893752,1,False,True,True,1,0.9108408438956526
0.7910447761194029,-0.3333333333333333,7,-0.761480032314815,1.0,0,0,-0.1747954075339119,0,False,False,False,0,4.356432468625062
-0.4925373134328358,-0.75,2,-0.761480032314815,1.0,1,1,-0.08259867910761298,0,False,True,False,3,9.219145629052303
-0.15671641791044777,-0.3333333333333333,4,0.20406843270013583,0.0,0,0,0.12698592827673527,0,True,False,False,0,1.6070034567291942
0.48507462686567165,-1.25,6,0.03025369574059896,0.0,0,1,-0.15748514367687214,0,False,True,False,2,-0.19210629739762156
0.23880597014925373,-0.5833333333333334,2,-0.761480032314815,1.0,1,0,-0.1699436061304875,0,False,False,True,1,4.480807077479591
1.1044776119402986,1.0,7,0.08467926167291209,0.0,0,0,-0.5393931131812141,0,False,False,False,0,-0.15699017394505965
0.5149253731343284,-0.08333333333333333,2,-0.761480032314815,1.0,1,1,0.06895163457351916,0,False,True,False,3,-11.043523384199402
0.23134328358208955,-0.6666666666666666,0,0.28598509419618157,0.0,1,0,-0.4534315111211678,1,False,True,True,1,-0.6307142708351166
0.05970149253731343,-0.5,9,0.2192908195465772,1.0,1,1,0.4033140847713429,0,True,False,True,3,0.5437208471161024
0.3880597014925373,-1.0833333333333333,7,0.12406106221479318,0.0,1,0,0.6333165076228348,1,True,False,False,1,0.19589078261938145
-0.27611940298507465,0.3333333333333333,9,0.09255952324993268,0.0,1,0,0.9788578700937416,0,False,True,False,1,0.0945585988724489
0.11194029850746269,0.16666666666666666,2,-0.761480032314815,1.0,1,0,-0.6044822625545189,1,False,True,False,1,1.259724791297623
0.22388059701492538,-1.0833333333333333,9,-0.3076420056243823,1.0,0,0,-0.47831550455977595,0,True,False,True,0,0.6431793363814574
-1.2537313432835822,-0.6666666666666666,4,0.25787180056068326,0.0,1,0,0.6487090216342727,0,False,False,False,1,0.39751474766959166
-0.1791044776119403,-0.8333333333333334,5,-0.010749016171822582,1.0,1,0,0.5671840202081314,0,True,False,True,1,-0.018951516328619144
-1.2835820895522387,0.5833333333333334,10,0.25390906789056833,0.0,1,0,-0.9627496048414341,1,True,False,True,1,-0.2637335090528513
-0.5522388059701493,-0.5833333333333334,4,0.5661324788333574,0.0,1,0,0.12189923605853525,0,False,False,True,1,4.644227912417711
-1.044776119402985,0.25,5,-0.761480032314815,1.0,1,1,0.47022798308349073,0,False,False,True,3,-1.6193813220985822
-1.2537313432835822,-0.16666666666666666,7,0.28728025643773647,0.0,1,1,-0.7410374759350625,0,False,True,False,3,-0.3876735704207238
-1.0597014925373134,-0.5833333333333334,0,-0.761480032314815,1.0,1,1,0.308575534840973,0,False,False,False,3,-2.4677185279407228
-0.34328358208955223,-0.08333333333333333,5,0.7307884789787615,1.0,0,0,0.8045643117151542,0,True,False,True,0,0.9083022451227521
-0.41044776119402987,0.25,8,0.03756205528741435,0.0,0,1,-0.05508697808164284,0,False,True,False,2,-0.6818805183370565
0.7611940298507462,1.5,3,0.504607728480345,0.0,1,0,-0.9362402808017541,1,True,False,False,1,-0.5389730369443815
1.4776119402985075,0.6666666666666666,2,0.1967395473544282,0.0,1,1,-0.8203535279550942,0,False,True,False,3,-0.23982317436729791
-1.0597014925373134,2.3333333333333335,2,-0.761480032314815,1.0,1,1,-0.529772855449275,0,False,False,True,3,1.4373735117903519
0.9402985074626866,0.6666666666666666,1,0.5088508498307484,1.0,1,0,0.7555673684211863,0,True,False,False,1,0.6734676451504028
-0.11940298507462686,0.4166666666666667,2,-0.761480032314815,1.0,1,1,-0.454567443507984,0,False,False,True,3,1.6751787185132163
1.1343283582089552,1.0833333333333333,4,-0.761480032314815,0.0,1,1,-0.9315036378981745,1,False,False,False,3,0.8174749070308642
-1.0298507462686568,-0.4166666666666667,8,-0.761480032314815,1.0,1,0,-0.044078719931453764,0,False,False,True,1,17.27584896630337
0.582089552238806,0.16666666666666666,1,0.014196723643777345,0.0,1,0,0.9630613357496629,0,False,False,False,1,0.014741230257672149
-0.9477611940298507,0.0,0,-0.761480032314815,0.0,0,1,0.31841686030209293,0,False,True,False,2,-2.391448870337786
-0.26865671641791045,-0.5833333333333334,5,-0.761480032314815,1.0,0,1,0.9748791591701628,0,False,True,True,2,-0.7811011693611672
0.26119402985074625,-0.25,7,0.11116553320384832,1.0,1,0,0.4916428902394915,0,True,False,False,1,0.22610986409227407
0.4701492537313433,0.3333333333333333,8,-0.32107747282603594,1.0,0,0,-0.0732959457830123,1,False,False,False,0,4.380622284332908
-1.044776119402985,-0.08333333333333333,3,-0.10083314374389321,1.0,1,0,-0.8387213595004682,0,False,False,False,1,0.12022260173098484
-1.291044776119403,0.25,1,-0.761480032314815,1.0,0,0,0.15045325872255122,0,False,False,True,0,-5.06120623490652
-0.3805970149253731,-0.4166666666666667,8,-0.032791530585320645,0.0,1,0,-0.1345361789408594,0,False,False,True,1,0.24373945048035014
-0.5373134328358209,-0.6666666666666666,9,-0.2780235128510304,1.0,1,0,0.28341274196275884,0,False,True,True,1,-0.9809810594419351
1.1567164179104477,-0.16666666666666666,3,0.6078739628204138,0.0,1,1,-1.0122722319493433,0,False,False,True,3,-0.6005050263552618
-0.26865671641791045,-0.4166666666666667,6,-0.761480032314815,1.0,1,1,-0.5813060300288747,0,False,True,False,3,1.3099491540215824
0.5149253731343284,0.0,3,0.08243301852085132,0.0,1,1,0.5935511494187888,0,True,False,True,3,0.13888083566300014
-1.126865671641791,1.6666666666666667,10,-0.761480032314815,1.0,1,1,-0.5320538678530804,0,False,False,True,3,1.4312112166362536
-0.9776119402985075,-0.16666666666666666,6,-0.006069212367122963,0.0,1,0,-0.9117694553259599,0,False,False,True,1,0.006656528125831247
1.4776119402985075,-0.5833333333333334,2,0.3434661054819238,0.0,1,1,-0.9576116858942654,0,False,True,True,3,-0.358669875494526
0.7985074626865671,0.4166666666666667,4,0.0644105836659765,0.0,0,1,0.2156314450295399,0,False,False,True,2,0.29870543673125244
-1.0149253731343284,1.0833333333333333,5,-0.761480032314815,0.0,0,1,0.46705782102686977,1,False,True,True,2,-1.6303728738933447
0.44029850746268656,0.08333333333333333,2,0.24931418762021684,1.0,1,1,-0.872267752151567,1,False,False,False,3,-0.285823329853223
-1.044776119402985,-0.3333333333333333,3,0.6225747436782105,0.0,1,0,-0.056137430946509,0,False,True,True,1,-11.0903869943468
-0.7611940298507462,0.0,3,-0.761480032314815,0.0,1,1,0.8078007432703617,0,False,False,True,3,-0.9426570797334324
-0.3283582089552239,0.3333333333333333,3,-0.05824547978036464,0.0,0,0,1.0073657480455516,1,False,True,False,0,-0.05781953781318467
-0.2537313432835821,-0.25,5,0.29579078538914083,0.0,1,1,0.5260952031987232,0,False,False,True,3,0.5622370653707441
-0.06716417910447761,0.6666666666666666,5,-0.761480032314815,0.0,1,0,0.4301376807276331,1,False,False,True,1,-1.770312846607231
0.1417910447761194,0.6666666666666666,2,0.0719053989431877,0.0,0,1,0.5902325924726947,0,False,False,True,2,0.12182532451592745
0.27611940298507465,-0.3333333333333333,2,0.5062202571772921,1.0,1,0,0.7032289991056921,0,True,False,True,1,0.7198502023819515
-0.3656716417910448,-0.5,8,-0.761480032314815,1.0,1,1,0.7086476486588367,0,False,False,True,3,-1.0745522957758618
-0.23880597014925373,0.3333333333333333,9,-0.761480032314815,1.0,0,0,-0.11527482720825373,0,False,False,False,0,6.605836300890097
0.1791044776119403,-0.25,1,-0.26717641156389044,0.0,1,1,-0.6052489356033516,0,False,False,False,3,0.4414329993501773
-0.5970149253731343,-0.9166666666666666,4,0.16521286036878738,1.0,0,0,-0.4041892080578932,0,True,False,True,0,-0.4087523017126798
