CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Engagement_Score,Balance_Salary_Ratio,Stability_Score,Exit_Risk
-0.7388059701492538,0.3333333333333333,9,0.10117181942561602,1.0,0,0,-0.18595206057357416,0,True,False,True,0,0.12428238501150336,27.0,3002.216417910448
-0.9850746268656716,0.4166666666666667,6,-0.761480032314815,1.0,1,1,-0.6686243272839123,0,False,True,False,3,-2.297935832384495,14.399999999999999,2402.3641791044774
0.5223880597014925,-0.6666666666666666,9,-0.761480032314815,1.0,1,1,0.4252545741009501,0,False,True,False,3,-0.5342765048097854,-13.5,-1499.216417910448
-1.3208955223880596,0.6666666666666666,0,0.2903812972680946,0.0,1,0,-0.7355805079755264,1,False,False,False,1,1.0981841582284642,0.0,1501.9813432835822
-1.208955223880597,-0.5,3,0.3765284669327814,0.0,0,1,0.1410041633151826,0,False,True,True,2,0.32999745227815785,-6.0,-2002.4179104477612
1.1343283582089552,-0.3333333333333333,7,-0.1617772960221315,0.0,0,1,-0.017690144610057454,0,False,True,True,2,-0.16469069829082758,-21.0,-2996.5970149253735
1.4776119402985075,-0.08333333333333333,7,-0.761480032314815,0.0,1,1,-0.6035506272415664,0,False,False,True,3,-1.9207497467244161,-84.0,-11982.268656716418
-0.5223880597014925,0.3333333333333333,6,-0.21034290305618183,1.0,0,1,0.7915762014745219,0,True,False,True,2,-0.11740661819634755,18.0,3001.5671641791046
-1.3432835820895523,0.25,4,-0.761480032314815,0.0,1,0,-0.30532446707748834,0,False,True,True,1,-1.0961664780552378,16.0,4005.373134328358
-1.3955223880597014,1.1666666666666667,8,0.1983934410201354,0.0,0,0,0.8243410815878406,1,False,False,False,0,0.10874799839921433,6.857142857142857,858.3390191897654
-0.7164179104477612,2.0,2,0.1584153738547075,0.0,1,1,-0.06139162643721014,0,False,False,False,3,0.16877685978166912,1.0,500.35820895522386
1.3582089552238805,1.0,2,0.267901003601886,0.0,0,0,0.9571657897434994,1,False,False,False,0,0.13688212056731094,2.0,998.6417910447761
0.05970149253731343,2.0,5,0.4601270687968371,0.0,1,1,0.5909823932258752,0,False,True,False,3,0.2892094034201621,2.5,499.97014925373134
0.9253731343283582,-0.4166666666666667,4,0.09575512377213422,1.0,1,1,0.26755339389149224,0,True,False,False,3,0.07554326644825445,-9.6,-2397.779104477612
1.3208955223880596,-0.8333333333333334,9,0.11631649027014457,0.0,1,1,0.1983439486075974,1,True,False,False,3,0.09706436153434683,-10.799999999999999,-1198.4149253731343
-0.11194029850746269,0.16666666666666666,9,0.3184261193454557,0.0,1,1,0.17714777145306684,1,True,False,False,3,0.27050649635295293,54.0,6000.671641791045
-0.7611940298507462,0.08333333333333333,2,0.048516407790903875,0.0,0,1,-0.09468595105687515,0,True,False,True,2,0.05359069358035761,24.0,12009.13432835821
0.9253731343283582,0.0,2,0.05147651002505088,1.0,1,0,0.9544556518442449,0,True,False,False,1,0.026338029198297287,inf,inf
0.34328358208955223,0.5833333333333334,10,0.15014253678818565,1.0,1,0,0.9947056311667892,0,True,False,True,1,0.07527052335053609,17.142857142857142,1713.6972281449894
-0.5,-0.08333333333333333,5,0.38272334106106165,1.0,0,0,-0.139952084204952,0,True,False,True,0,0.4450023469997755,-60.0,-12006.0
1.0149253731343284,-0.3333333333333333,5,-0.761480032314815,1.0,0,0,0.17059593380215796,0,False,False,False,0,-0.6505063022399944,-15.0,-2996.9552238805973
0.022388059701492536,0.3333333333333333,8,0.2222068931586729,0.0,0,0,0.6489433026070366,1,True,False,True,0,0.1347571458687246,24.0,2999.932835820896
-0.3805970149253731,0.4166666666666667,1,0.010162464048514844,0.0,1,0,-0.6116629489596539,1,True,False,True,1,0.026169184787518562,2.4,2400.913432835821
-0.2462686567164179,0.5,1,0.21946450540972315,0.0,1,1,0.13433371139303046,0,False,False,True,3,0.19347437460904468,2.0,2000.4925373134329
0.029850746268656716,0.6666666666666666,5,0.24024476153408877,0.0,1,0,-0.133010049306997,0,False,False,True,1,0.277102129433053,7.5,1499.9552238805973
0.5447761194029851,-1.5,0,-0.16695105082689204,0.0,0,0,-0.554754626890399,0,True,False,True,0,-0.3749641454124569,-0.0,-666.3034825870647
-1.0522388059701493,2.4166666666666665,4,-0.761480032314815,0.0,1,0,-1.0016736859905695,1,False,True,False,1,454.97186246729024,1.6551724137931036,414.228512609367
-0.2835820895522388,1.1666666666666667,4,-0.4427353713728094,0.0,1,1,-0.5429487970294595,0,False,False,True,3,-0.9686778384901137,3.4285714285714284,857.3859275053305
0.6716417910447762,-0.16666666666666666,5,0.3106952573809833,0.0,0,0,-0.15941620840639248,0,True,False,True,0,0.3696184252993465,-30.0,-5995.9701492537315
0.26119402985074625,-0.8333333333333334,9,0.43190621057401424,1.0,0,0,0.26732328017247364,0,True,False,False,0,0.3408019227069157,-10.799999999999999,-1199.686567164179
-0.7238805970149254,-0.3333333333333333,1,-0.3220971819801662,1.0,0,0,0.798935876510042,0,False,True,True,0,-0.17904872885465975,-3.0,-3002.171641791045
0.23880597014925373,1.5833333333333333,8,-0.144866544702683,0.0,1,1,-0.008086047691423936,0,False,True,True,3,-0.14604749168566614,5.052631578947369,631.428122545169
-0.3656716417910448,-0.9166666666666666,4,0.09375926402946184,0.0,1,1,-0.0747386287016298,0,True,False,True,3,0.10133273357980399,-4.363636363636364,-1091.3080054274085
0.7388059701492538,-0.08333333333333333,6,0.569026224763452,1.0,1,1,-0.7362374094622832,0,True,False,False,3,2.157342417677248,-72.0,-11991.13432835821
-0.5298507462686567,-0.25,1,0.03474108976636935,0.0,1,0,0.1040552588010684,0,True,False,False,1,0.03146680339541691,-4.0,-4002.1194029850744
0.6194029850746269,0.5,10,0.20354596494130872,1.0,1,1,0.9806195003843912,0,True,False,True,3,0.10276883818512607,20.0,1998.7611940298507
0.06716417910447761,-0.16666666666666666,5,0.4193451267366236,1.0,0,1,0.13683772269238653,0,True,False,False,2,0.36886982052590894,-30.0,-5999.5970149253735
0.17164179104477612,-1.3333333333333333,8,0.009203078807159603,0.0,1,0,-0.8333584088510436,0,False,False,False,1,0.05522678188384088,-6.0,-749.8712686567164
1.2014925373134329,-0.6666666666666666,6,-0.761480032314815,0.0,1,0,-0.6732660381143633,0,False,False,True,1,-2.3305812102304437,-9.0,-1498.19776119403
0.03731343283582089,0.0,0,0.5202635073858406,0.0,0,1,-0.5690879469681386,0,False,True,False,2,1.2073542703790943,,inf
-0.3582089552238806,-1.0,5,0.47461836115754225,1.0,1,1,-0.4245222554854336,0,True,False,False,3,0.8247379949643365,-5.0,-1000.3582089552239
-0.9925373134328358,-0.08333333333333333,9,-0.761480032314815,1.0,0,1,0.46112680254370186,0,False,False,True,2,-0.5211594441968628,-108.0,-12011.910447761195
0.6194029850746269,-1.3333333333333333,1,0.6386473059810612,1.0,1,0,-0.7908219285465902,0,False,False,False,1,3.0531274217398403,-0.75,-749.5354477611941
0.08955223880597014,1.5,8,-0.761480032314815,1.0,1,1,0.3960692633146618,0,False,False,True,3,-0.5454457399247132,5.333333333333333,666.6069651741294
0.19402985074626866,-0.4166666666666667,9,-0.761480032314815,0.0,1,1,0.48804360268742153,0,False,False,False,3,-0.5117323383129194,-21.599999999999998,-2399.5343283582088
0.7835820895522388,-0.3333333333333333,5,-0.15625710960400566,0.0,0,1,0.9558838001949209,0,False,True,True,2,-0.07989079391548376,-15.0,-2997.6492537313434
-1.7611940298507462,0.3333333333333333,10,0.19578729130276465,1.0,1,0,-0.0192334514605779,0,True,False,False,1,0.19962680374278174,30.0,3005.2835820895525
0.09701492537313433,-0.25,1,-0.004332353735664119,1.0,0,0,0.7238798758615766,0,False,False,False,0,-0.0025131413135725915,-4.0,-3999.6119402985073
0.9328358208955224,-0.4166666666666667,2,-0.761480032314815,0.0,1,0,0.3685913068799963,1,False,False,False,1,-0.5563969524625839,-4.8,-2397.7611940298507
-0.8134328358208955,-0.08333333333333333,3,-0.761480032314815,1.0,0,0,-0.7539103260355149,0,False,False,False,0,-3.0943193188378535,-36.0,-12009.761194029852
-1.0895522388059702,-0.25,4,-0.053985358054542895,0.0,1,1,0.6000985148949466,0,False,False,False,3,-0.03373877142688759,-16.0,-4004.3582089552237
-1.1865671641791045,0.75,4,-0.761480032314815,1.0,1,0,-0.9989847909213836,0,False,False,False,1,-750.0721263767742,5.333333333333333,1334.915422885572
0.7313432835820896,-1.25,3,0.19180873339838922,0.0,1,0,0.28916101112313725,1,False,True,True,1,0.14878570771488228,-2.4,-799.4149253731343
0.5746268656716418,-0.5833333333333334,9,-0.761480032314815,1.0,1,0,0.5252308537877098,0,False,False,True,1,-0.49925559165275185,-15.428571428571427,-1713.3006396588485
-0.04477611940298507,0.75,4,-0.761480032314815,2.0,1,0,-0.07056375193100752,1,False,False,False,1,-0.8192923763161537,5.333333333333333,1333.3930348258707
-0.12686567164179105,-0.75,3,-0.12201780511208343,1.0,1,1,0.5752583284408334,0,True,False,False,3,-0.0774589176321669,-4.0,-1333.5024875621891
-0.03731343283582089,0.5833333333333334,5,-0.761480032314815,2.0,1,1,0.7522533852901788,1,False,True,False,3,-0.4345718711159524,8.571428571428571,1714.3496801705755
1.164179104477612,0.6666666666666666,7,0.1678729098939365,1.0,1,0,0.4770849450208369,0,False,False,True,1,0.11365149340924895,10.5,1498.2537313432836
-0.9552238805970149,-0.08333333333333333,10,-0.761480032314815,1.0,1,0,0.0957518532527005,0,False,False,False,1,-0.6949383932633914,-120.0,-12011.462686567165
0.8731343283582089,-0.6666666666666666,8,-0.761480032314815,1.0,1,1,0.7327932250618131,0,False,False,True,3,-0.43945233701363934,-12.0,-1498.6902985074628
0.582089552238806,0.4166666666666667,4,-0.761480032314815,1.0,0,1,-0.14444560342660054,0,False,True,True,2,-0.8900428019125799,9.6,2398.6029850746268
-1.0223880597014925,-0.16666666666666666,10,0.6194984591549139,0.0,0,1,0.21429711070830487,0,False,True,True,2,0.5101704135601193,-60.0,-6006.134328358209
0.9029850746268657,0.3333333333333333,9,0.04409834709345288,0.0,0,1,-0.3618260245250505,0,False,True,True,2,0.06910082326787688,27.0,2997.2910447761196
1.208955223880597,-0.6666666666666666,8,-0.0008785355296878786,1.0,1,1,0.9867468879952729,0,True,False,True,3,-0.0004421980147528329,-12.0,-1498.1865671641792
0.43283582089552236,-1.25,8,-0.761480032314815,1.0,0,0,-0.005578783901339759,0,False,True,True,0,-0.765751997229377,-6.4,-799.6537313432835
-1.7835820895522387,-0.25,9,-0.761480032314815,1.0,0,0,-0.9519606865347264,0,False,False,True,0,-15.85118473571172,-36.0,-4007.134328358209
0.09701492537313433,0.25,6,-0.761480032314815,0.0,1,1,0.6266544918485087,0,False,False,False,3,-0.4681264743869972,24.0,3999.6119402985073
-0.21641791044776118,0.5833333333333334,6,-0.761480032314815,1.0,0,0,0.6806702316167255,0,False,False,False,0,-0.4530811684468922,10.285714285714285,1714.6567164179103
0.6417910447761194,-0.5,9,-0.11378805655468674,0.0,1,0,-0.5917825059450067,0,False,False,True,1,-0.2787437045492169,-18.0,-1998.7164179104477
-0.9253731343283582,-0.08333333333333333,7,-0.761480032314815,1.0,1,0,-0.403078685754891,0,False,True,True,1,-1.275679078871247,-84.0,-12011.10447761194
0.13432835820895522,2.3333333333333335,1,-0.761480032314815,0.0,1,1,0.78732397640877,1,False,True,False,3,-0.4260447699274083,0.42857142857142855,428.5138592750533
-0.22388059701492538,0.75,4,0.07736134431134538,1.0,1,1,-0.7034458995811275,1,False,True,False,3,0.2608675590796928,5.333333333333333,1333.63184079602
-0.5223880597014925,-0.4166666666666667,1,-0.06471047968948702,0.0,1,1,-0.9161797311130341,0,True,False,True,3,-0.7720146994129904,-2.4,-2401.2537313432836
0.9925373134328358,-0.08333333333333333,2,0.02043421622471962,0.0,0,1,-0.6425437221783404,0,True,False,False,2,0.05716563812851698,-24.0,-11988.089552238805
-0.35074626865671643,-0.3333333333333333,5,0.414388146304134,0.0,0,0,-0.2879585043167286,0,False,True,True,0,0.5819719058739536,-15.0,-3001.0522388059703
-1.291044776119403,-0.16666666666666666,9,-0.034193865700481295,0.0,1,0,-0.007562599964857784,1,True,False,True,1,-0.03445443077746817,-54.0,-6007.746268656717
0.2462686567164179,-0.5833333333333334,3,-0.052189820707930136,0.0,0,1,-0.37719780390809626,0,True,False,True,2,-0.08379838901568157,-5.142857142857142,-1713.863539445629
-0.8507462686567164,0.16666666666666666,7,0.08505326993211763,1.0,1,0,-0.741594871533604,0,True,False,True,1,0.3291469888268038,42.0,6005.104477611941
-0.6716417910447762,0.4166666666666667,2,0.023814705622439408,0.0,0,0,-0.1361625259452836,0,False,False,True,0,0.02756850256872621,4.8,2401.6119402985073
0.17164179104477612,-0.08333333333333333,9,0.07044587362500652,0.0,0,1,-0.7846592717393749,0,False,True,True,2,0.32713678547490777,-108.0,-11997.940298507463
0.5149253731343284,-0.75,9,0.4487237340282649,1.0,0,1,0.011251839213629143,1,True,False,True,2,0.44373094478344977,-12.0,-1332.6467661691543
-0.1791044776119403,-0.5833333333333334,9,0.2753962889355604,1.0,1,1,-0.26451678723539673,0,True,False,False,3,0.374442657773758,-15.428571428571427,-1714.592750533049
0.11940298507462686,0.0,6,0.5536157369889939,0.0,1,0,0.15697714528126486,0,True,False,False,1,0.4785018781459232,inf,inf
-1.0895522388059702,0.3333333333333333,1,-0.761480032314815,1.0,1,0,-0.6955005729338647,0,False,False,False,1,-2.5007601480623687,3.0,3003.268656716418
-0.9552238805970149,-0.5,8,0.08320069906797209,0.0,1,0,1.0116412487480773,1,True,False,False,1,0.04135961077540597,-16.0,-2001.910447761194
0.35074626865671643,-0.25,4,0.6892224043952161,1.0,1,0,0.2097913946464257,0,True,False,True,1,0.5697035104111057,-16.0,-3998.597014925373
1.3134328358208955,-0.25,8,0.2525362679898443,1.0,0,0,-0.6308017224479414,0,False,False,True,0,0.6840125844147135,-32.0,-3994.7462686567164
0.16417910447761194,0.16666666666666666,6,0.18014819940171214,0.0,0,0,-0.0006399783709366222,0,False,True,True,0,0.18026356418385778,36.0,5999.014925373134
0.029850746268656716,0.16666666666666666,6,-0.761480032314815,1.0,1,0,0.4154646786494694,0,False,False,False,1,-0.537971765598109,36.0,5999.820895522389
0.23880597014925373,0.9166666666666666,10,0.22865019212774504,0.0,1,1,0.9954191463202832,0,True,False,False,3,0.11458755046497113,10.90909090909091,1090.6485753052918
-0.20149253731343283,-0.75,3,-0.761480032314815,0.0,0,0,0.8482139569713265,0,False,False,False,0,-0.41200859318401345,-4.0,-1333.6019900497513
-1.6417910447761195,0.4166666666666667,9,0.4340572672922806,0.0,1,0,0.10236528494677426,1,False,False,True,1,0.393750849395841,21.599999999999998,2403.9402985074626
-0.7686567164179104,1.25,1,-0.761480032314815,0.0,0,1,-0.9305972093883652,1,False,False,False,2,-10.971893573788938,0.8,800.6149253731344
-0.20149253731343283,1.5833333333333333,0,0.40196643420807704,0.0,1,0,-0.5424527921934124,1,True,False,True,1,0.8785245049030974,0.0,631.7062058130401
1.3134328358208955,0.3333333333333333,7,-0.761480032314815,1.0,1,0,0.7235252527318699,0,False,False,False,1,-0.44181541936088997,21.0,2996.0597014925374
0.8805970149253731,-1.0833333333333333,9,0.036261174025557334,0.0,1,0,0.6816248376454459,0,False,False,True,1,0.021563177002267047,-8.307692307692308,-922.2640642939151
0.7910447761194029,-0.25,3,-0.761480032314815,1.0,1,1,0.24426454387438484,0,False,False,False,3,-0.61199206877962,-12.0,-3996.8358208955224
1.0671641791044777,-0.3333333333333333,9,0.2637321511726655,0.0,1,1,0.1498310165901168,0,True,False,False,3,0.22936600888952952,-27.0,-2996.7985074626868
0.26119402985074625,0.08333333333333333,9,0.1987737950415937,0.0,1,1,-0.6564444609892324,0,False,False,True,3,0.5785783446075186,108.0,11996.865671641792
0.2537313432835821,-1.0,1,-0.761480032314815,1.0,0,1,-0.8510807226272096,0,False,False,True,2,-5.1133744787694475,-1.0,-999.7462686567164
1.0223880597014925,0.16666666666666666,7,0.21646037455352476,1.0,1,1,0.24614407695393073,0,True,False,True,3,0.1737041314537558,42.0,5993.865671641792
-0.4701492537313433,1.0833333333333333,5,0.3736675466123657,1.0,1,1,-0.66323047797257,0,True,False,False,3,1.1095646196330387,4.615384615384616,923.5109070034445
-1.4253731343283582,-0.25,5,-0.2627193361799953,0.0,0,1,0.6869907358645928,0,True,False,False,2,-0.15573253047258145,-20.0,-4005.7014925373132
-0.11194029850746269,0.25,2,0.2841065135410733,0.0,0,1,-0.07143867193688742,0,False,False,True,2,0.305964188852977,8.0,4000.4477611940297
-0.5074626865671642,0.9166666666666666,2,0.9083657828978419,0.0,1,0,-0.2544328462940218,1,False,True,False,1,1.2183554202765547,2.181818181818182,1091.4626865671642
-0.5447761194029851,-0.16666666666666666,1,0.25298297831535527,1.0,0,1,-0.931056826984391,1,False,True,False,2,3.669442052776985,-6.0,-6003.268656716418
0.7761194029850746,0.5833333333333334,10,0.3153573557255698,0.0,1,0,0.9081562430479599,0,True,False,True,1,0.16526809944129062,17.142857142857142,1712.955223880597
0.08208955223880597,-0.25,7,-0.761480032314815,1.0,1,1,0.815494205166861,0,False,False,True,3,-0.4194340197548732,-28.0,-3999.6716417910447
0.22388059701492538,0.5,5,0.22447851935974544,0.0,1,1,0.9465196761078256,0,False,False,False,3,0.11532301579843401,10.0,1999.55223880597
1.0522388059701493,1.25,2,-0.761480032314815,0.0,1,0,0.5989655300778528,1,False,True,True,1,-0.47623292559517455,1.6,799.1582089552238
0.291044776119403,-0.5,5,-0.44093638694546655,0.0,1,0,0.26446739003246267,1,False,False,False,1,-0.3487131344163383,-10.0,-1999.4179104477612
-1.2462686567164178,-1.3333333333333333,5,0.1250246779643171,0.0,1,1,-0.4680782899928356,0,False,True,False,3,0.23504338253581178,-3.75,-750.9347014925373
-0.12686567164179105,-0.6666666666666666,8,0.32197614244089673,1.0,1,0,0.4155219021582183,0,False,True,False,1,0.2274610812803292,-12.0,-1500.1902985074628
-0.014925373134328358,0.0,5,0.07653020614169502,0.0,0,0,-0.7694060049872371,0,False,False,True,0,0.33188291020960553,inf,inf
0.6194029850746269,0.5833333333333334,9,0.18397297049988315,0.0,1,0,-0.25773524242681034,0,False,False,True,1,0.24785357060649998,15.428571428571427,1713.2238805970148
-1.7611940298507462,-0.4166666666666667,0,-0.761480032314815,1.0,0,1,-1.0094414469721409,0,False,False,True,2,80.65289510831687,-0.0,-2404.226865671642
0.7611940298507462,-0.4166666666666667,7,-0.761480032314815,1.0,1,0,-0.10848240688379493,0,False,True,False,1,-0.8541390974160615,-16.8,-2398.173134328358
-0.8731343283582089,0.9166666666666666,9,-0.761480032314815,0.0,1,0,0.5051410316824361,1,False,False,False,1,-0.505919389802056,9.818181818181818,1091.8616010854817
0.47761194029850745,0.4166666666666667,8,-0.761480032314815,1.0,1,0,0.8192872191979284,0,False,True,True,1,-0.41855954589211575,19.2,2398.8537313432835
-0.8432835820895522,0.0,2,0.23824851007769718,0.0,1,0,-0.01573082386733591,0,False,False,True,1,0.24205625438135736,inf,inf
-0.2835820895522388,0.5,6,-0.761480032314815,1.0,1,1,0.08992745548121558,0,False,False,False,3,-0.6986520327434204,12.0,2000.5671641791046
0.40298507462686567,1.6666666666666667,7,-0.761480032314815,0.0,1,0,-0.8360197593893752,1,False,True,True,1,-4.643730424344044,4.2,599.7582089552238
0.7910447761194029,-0.3333333333333333,7,-0.761480032314815,1.0,0,0,-0.1747954075339119,0,False,False,False,0,-0.922777259442007,-21.0,-2997.626865671642
-0.4925373134328358,-0.75,2,-0.761480032314815,1.0,1,1,-0.08259867910761298,0,False,True,False,3,-0.8300402615227301,-2.6666666666666665,-1333.9900497512438
-0.15671641791044777,-0.3333333333333333,4,0.20406843270013592,0.0,0,0,0.12698592827673527,0,True,False,False,0,0.1810745170635584,-12.0,-3000.4701492537315
0.48507462686567165,-1.25,6,0.03025369574059902,0.0,0,1,-0.15748514367687214,0,False,True,False,2,0.0359087979440874,-4.8,-799.6119402985075
0.23880597014925373,-0.5833333333333334,2,-0.761480032314815,1.0,1,0,-0.1699436061304875,0,False,False,True,1,-0.9173834909758217,-3.4285714285714284,-1713.8763326226012
1.1044776119402986,1.0,7,0.08467926167291216,0.0,0,0,-0.5393931131812141,0,False,False,False,0,0.18384280412686724,7.0,998.8955223880597
0.5149253731343284,-0.08333333333333333,2,-0.761480032314815,1.0,1,1,0.06895163457351916,0,False,True,False,3,-0.712361539742276,-24.0,-11993.820895522389
0.23134328358208955,-0.6666666666666666,0,0.2859850941961817,0.0,1,0,-0.4534315111211678,1,False,True,True,1,0.5232374350428043,-0.0,-1499.652985074627
0.05970149253731343,-0.5,9,0.21929081954657728,1.0,1,1,0.4033140847713429,0,True,False,True,3,0.1562663853561398,-18.0,-1999.8805970149253
0.3880597014925373,-1.0833333333333333,7,0.12406106221479325,0.0,1,0,0.6333165076228348,1,True,False,False,1,0.07595653483926057,-6.461538461538462,-922.7187141216992
-0.27611940298507465,0.3333333333333333,9,0.09255952324993275,0.0,1,0,0.9788578700937416,0,False,True,False,1,0.0467742148886863,27.0,3000.8283582089553
0.11194029850746269,0.16666666666666666,2,-0.761480032314815,1.0,1,0,-0.6044822625545189,1,False,True,False,1,-1.9252740401301944,12.0,5999.328358208956
0.22388059701492538,-1.0833333333333333,9,-0.3076420056243823,1.0,0,0,-0.47831550455977595,0,True,False,True,0,-0.5897089300397519,-8.307692307692308,-922.8702640642939
-1.2537313432835822,-0.6666666666666666,4,0.2578718005606834,0.0,1,0,0.6487090216342727,0,False,False,False,1,0.15640831534061087,-6.0,-1501.8805970149253
-0.1791044776119403,-0.8333333333333334,5,-0.010749016171822527,1.0,1,0,0.5671840202081314,0,True,False,True,1,-0.006858809197400439,-6.0,-1200.2149253731343
-1.2835820895522387,0.5833333333333334,10,0.25390906789056844,0.0,1,0,-0.9627496048414341,1,True,False,True,1,6.816278506838365,17.142857142857142,1716.4861407249466
-0.5522388059701493,-0.5833333333333334,4,0.5661324788333576,0.0,1,0,0.12189923605853525,0,False,False,True,1,0.5046197204147302,-6.857142857142857,-1715.232409381663
-1.044776119402985,0.25,5,-0.761480032314815,1.0,1,1,0.47022798308349073,0,False,False,True,3,-0.5179333008733601,20.0,4004.179104477612
-1.2537313432835822,-0.16666666666666666,7,0.2872802564377366,0.0,1,1,-0.7410374759350625,0,False,True,False,3,1.109350696495753,-42.0,-6007.522388059701
-1.0597014925373134,-0.5833333333333334,0,-0.761480032314815,1.0,1,1,0.308575534840973,0,False,False,False,3,-0.5819152292246967,-0.0,-1716.1023454157782
